Date,Symbol,Open,High,Low,Close,Volume
2000-09-26,BPCL,184.0,184.0,176.05,176.95,97368
2000-09-26,BRITANNIA,672.0,675.0,665.0,670.35,7699
2000-09-26,CIPLA,698.0,699.0,665.0,685.05,138895
2000-09-26,DRREDDY,1221.0,1260.0,1221.0,1235.2,32926
2000-09-26,EICHERMOT,23.7,23.7,22.75,23.2,3940
2000-09-26,GRASIM,214.5,220.0,212.15,216.3,82435
2000-09-26,HCLTECH,1098.25,1146.65,1053.0,1072.25,224460
2000-09-26,HDFC,465.05,474.0,438.8,445.15,93281
2000-09-26,HDFCBANK,222.0,224.0,220.25,222.35,91082
2000-09-26,HEROHONDA,830.0,850.0,821.0,837.2,7208
2000-09-26,HINDALC0,825.0,825.0,802.0,806.2,41121
2000-09-26,HINDLEVER,214.0,217.9,210.0,210.95,1636544
2000-09-26,ICICIBANK,163.0,170.0,160.5,168.25,145216
2000-09-26,INFOSYSTCH,7650.0,7650.0,7192.1,7247.8,526609
2000-09-26,IOC,131.05,131.5,127.1,128.0,25573
2000-09-26,ITC,731.2,744.0,720.2,731.0,489971
2000-09-26,M&M,187.5,187.5,183.0,185.7,107987
2000-09-26,ONGC,110.1,112.0,108.5,109.0,22550
2000-09-26,RELIANCE,344.0,344.0,338.05,341.3,2857067
2000-09-26,SBIN,189.0,189.0,181.3,182.1,512382
2000-09-26,SESAGOA,45.0,45.0,43.0,43.65,4365
2000-09-26,SUNPHARMA,485.0,485.0,452.75,466.1,58278
2000-09-26,TELCO,86.4,87.0,82.0,82.5,572745
2000-09-26,TISCO,97.7,97.7,94.85,95.7,862813
2000-09-26,TITAN,52.9,53.4,52.1,52.7,2974
2000-09-26,UTIBANK,37.0,37.0,35.1,36.3,35460
2000-09-26,WIPRO,2849.0,2869.0,2621.0,2695.6,517722
2000-09-26,ZEETELE,444.0,444.0,410.55,421.45,9913900
2000-09-27,ASIANPAINT,239.85,239.9,228.0,232.9,2571
2000-09-27,BAJAUTOFIN,31.8,32.0,31.0,31.15,1200
2000-09-27,BPCL,180.0,185.8,178.5,185.05,64106
2000-09-27,BRITANNIA,653.5,670.0,653.5,667.8,4980
2000-09-27,CIPLA,679.0,699.0,679.0,681.35,99542
2000-09-27,DRREDDY,1225.0,1258.8,1225.0,1250.15,22567
2000-09-27,EICHERMOT,23.35,23.35,22.35,23.05,469
2000-09-27,GRASIM,217.0,220.0,212.0,217.05,40905
2000-09-27,HCLTECH,1080.0,1150.0,1051.0,1110.75,312701
2000-09-27,HDFC,447.0,447.0,411.0,426.55,197496
2000-09-27,HDFCBANK,220.0,227.4,218.0,226.65,61641
2000-09-27,HEROHONDA,848.0,853.8,822.0,845.4,4725
2000-09-27,HINDALC0,810.0,843.9,803.0,823.75,21687
2000-09-27,HINDLEVER,210.1,216.8,208.5,213.25,2213025
2000-09-27,ICICIBANK,163.5,163.75,158.6,162.4,45632
2000-09-27,INFOSYSTCH,7200.0,7520.0,7026.0,7461.15,666324
2000-09-27,IOC,130.1,132.85,129.0,131.9,9925
2000-09-27,ITC,723.0,743.95,722.0,733.3,285847
2000-09-27,M&M,186.0,186.95,182.1,185.85,58930
2000-09-27,ONGC,109.9,111.95,108.7,110.8,10077
2000-09-27,RELIANCE,341.05,354.7,334.4,351.9,6614226
2000-09-27,SBIN,182.5,182.5,178.0,180.55,471937
2000-09-27,SESAGOA,45.0,45.15,44.45,44.65,1772
2000-09-27,SUNPHARMA,455.05,470.0,446.05,456.55,59023
2000-09-27,TELCO,83.45,85.0,81.9,83.85,258039
2000-09-27,TISCO,96.0,96.5,94.3,95.6,332511
2000-09-27,TITAN,53.0,53.5,51.55,52.25,2501
2000-09-27,UTIBANK,35.35,37.0,35.35,36.95,24148
2000-09-27,WIPRO,2679.0,2770.0,2581.0,2721.15,594739
2000-09-27,ZEETELE,418.6,435.75,391.1,429.4,9871717
2000-09-28,ASIANPAINT,236.45,236.45,225.0,226.55,4932
2000-09-28,BAJAUTOFIN,31.0,31.1,31.0,31.1,200
2000-09-28,BPCL,187.0,192.0,179.0,179.65,147073
2000-09-28,BRITANNIA,695.0,695.0,660.0,660.7,2617
2000-09-28,CIPLA,684.75,692.0,678.0,681.6,42358
2000-09-28,DRREDDY,1245.0,1271.9,1237.0,1248.05,19517
2000-09-28,EICHERMOT,22.35,23.15,22.3,22.65,2593
2000-09-28,GRASIM,210.0,219.9,210.0,214.4,41488
2000-09-28,HCLTECH,1106.25,1194.0,1106.25,1128.95,470326
2000-09-28,HDFC,430.0,455.15,425.0,441.05,137758
2000-09-28,HDFCBANK,227.4,227.95,220.0,223.9,123104
2000-09-28,HEROHONDA,801.0,855.9,801.0,841.4,10632
2000-09-28,HINDALC0,815.0,834.9,812.15,814.45,18398
2000-09-28,HINDLEVER,214.0,215.9,198.25,200.4,3762290
2000-09-28,ICICIBANK,160.3,161.95,158.0,158.5,24052
2000-09-28,INFOSYSTCH,7441.0,7595.0,7251.6,7376.8,527986
2000-09-28,IOC,133.25,133.25,130.05,131.55,7162
2000-09-28,ITC,733.9,743.0,702.15,709.7,583235
2000-09-28,M&M,185.85,188.0,184.0,185.8,23809
2000-09-28,ONGC,110.5,110.85,109.0,109.95,14932
2000-09-28,RELIANCE,355.0,355.0,343.5,345.6,4924399
2000-09-28,SBIN,181.25,181.5,176.5,176.9,414981
2000-09-28,SESAGOA,44.6,45.2,44.5,44.9,1207
2000-09-28,SUNPHARMA,459.0,459.9,443.1,451.95,25251
2000-09-28,TELCO,86.0,86.0,81.0,81.35,269608
2000-09-28,TISCO,95.5,96.5,94.25,94.45,362281
2000-09-28,TITAN,52.7,52.7,50.7,51.45,2275
2000-09-28,UTIBANK,37.0,37.2,36.05,36.4,20572
2000-09-28,WIPRO,2711.6,2750.0,2615.35,2650.4,373237
2000-09-28,ZEETELE,434.5,447.7,417.0,443.95,16806957
2000-09-29,ASIANPAINT,230.0,230.0,220.0,221.75,5586
2000-09-29,BAJAUTOFIN,31.0,31.9,31.0,31.0,432
2000-09-29,BPCL,187.2,187.9,153.2,163.25,439939
2000-09-29,BRITANNIA,676.0,676.0,655.1,659.85,3294
2000-09-29,CIPLA,686.85,692.0,680.25,688.55,36644
2000-09-29,DRREDDY,1270.0,1270.0,1243.0,1251.1,17935
2000-09-29,EICHERMOT,23.0,23.25,22.45,22.75,4266
2000-09-29,GRASIM,229.0,229.0,211.25,214.55,62036
2000-09-29,HCLTECH,1150.0,1160.0,1130.05,1149.65,227540
2000-09-29,HDFC,444.85,445.9,432.0,437.85,51642
2000-09-29,HDFCBANK,228.0,240.5,222.7,234.25,161248
2000-09-29,HEROHONDA,845.0,845.0,820.0,827.6,11932
2000-09-29,HINDALC0,824.85,824.85,803.0,812.9,16335
2000-09-29,HINDLEVER,201.0,210.9,200.5,208.55,4158881
2000-09-29,ICICIBANK,160.0,160.0,150.0,152.7,38740
2000-09-29,INFOSYSTCH,7413.0,7510.0,7326.0,7361.25,457021
2000-09-29,IOC,132.5,132.75,126.2,130.4,18572
2000-09-29,ITC,719.85,728.0,708.0,713.2,404298
2000-09-29,M&M,186.9,186.9,182.2,185.2,46640
2000-09-29,ONGC,108.65,110.5,106.1,106.6,21333
2000-09-29,RELIANCE,347.8,349.9,341.05,342.5,2713333
2000-09-29,SBIN,177.5,178.8,176.0,177.45,383260
2000-09-29,SESAGOA,45.25,45.45,43.3,44.1,3284
2000-09-29,SUNPHARMA,455.0,455.0,431.05,435.05,54840
2000-09-29,TELCO,82.45,82.85,81.0,81.5,342958
2000-09-29,TISCO,95.25,95.5,93.75,94.3,348591
2000-09-29,TITAN,51.9,51.9,50.35,51.0,4017
2000-09-29,UTIBANK,36.55,36.9,35.8,36.2,22888
2000-09-29,WIPRO,2690.0,2725.0,2637.0,2656.45,321242
2000-09-29,ZEETELE,442.1,453.8,437.15,448.2,14007156
2000-10-03,ASIANPAINT,221.0,225.0,218.0,220.8,5398
2000-10-03,BAJAUTOFIN,30.65,31.85,30.65,30.75,450
2000-10-03,BPCL,157.0,163.0,151.0,158.3,212585
2000-10-03,BRITANNIA,651.0,669.9,651.0,653.1,3727
2000-10-03,CIPLA,680.0,724.4,667.0,707.55,104551
2000-10-03,DRREDDY,1228.0,1270.0,1228.0,1262.25,32622
2000-10-03,EICHERMOT,21.9,22.75,21.65,21.75,4931
2000-10-03,GRASIM,211.5,221.0,211.5,216.65,89824
2000-10-03,HCLTECH,1140.05,1144.7,1070.0,1099.75,283792
2000-10-03,HDFC,437.0,441.9,430.0,433.9,51337
2000-10-03,HDFCBANK,234.0,240.0,230.0,239.3,101584
2000-10-03,HEROHONDA,804.0,874.9,804.0,864.65,21488
2000-10-03,HINDALC0,831.0,831.0,780.0,812.15,21572
2000-10-03,HINDLEVER,205.65,212.9,203.5,211.75,2269843
2000-10-03,ICICIBANK,140.5,151.3,140.5,146.45,110690
2000-10-03,INFOSYSTCH,7325.0,7610.0,7150.0,7470.6,650930
2000-10-03,IOC,126.0,129.0,125.5,126.6,18779
2000-10-03,ITC,712.75,725.95,703.0,713.35,330000
2000-10-03,M&M,180.25,189.5,180.25,185.65,91726
2000-10-03,ONGC,107.0,107.4,105.25,105.65,11762
2000-10-03,RELIANCE,340.05,345.5,338.25,343.15,2996291
2000-10-03,SBIN,175.5,177.0,170.65,172.15,740352
2000-10-03,SESAGOA,43.25,45.0,43.25,44.45,1610
2000-10-03,SUNPHARMA,421.0,434.9,411.75,414.35,41703
2000-10-03,TELCO,81.05,83.0,79.15,81.75,518054
2000-10-03,TISCO,93.55,96.85,93.5,95.65,753747
2000-10-03,TITAN,49.65,52.6,49.65,51.5,2830
2000-10-03,UTIBANK,36.0,36.3,35.55,36.05,25058
2000-10-03,WIPRO,2626.0,2650.0,2510.0,2624.7,363964
2000-10-03,ZEETELE,445.1,450.4,432.35,445.4,10572358
2000-10-04,ASIANPAINT,210.0,227.9,204.0,224.75,2464
2000-10-04,BAJAUTOFIN,30.75,30.75,29.9,29.9,800
2000-10-04,BPCL,162.95,162.95,158.55,159.95,118558
2000-10-04,BRITANNIA,650.0,669.9,650.0,663.15,3676
2000-10-04,CIPLA,710.0,768.9,710.0,757.75,185684
2000-10-04,DRREDDY,1260.0,1307.45,1255.0,1284.5,67343
2000-10-04,EICHERMOT,22.75,22.8,22.15,22.8,5475
2000-10-04,GRASIM,219.9,219.9,204.05,210.1,132118
2000-10-04,HCLTECH,1066.6,1115.0,1066.6,1105.65,161664
2000-10-04,HDFC,440.0,448.0,437.0,439.0,42998
2000-10-04,HDFCBANK,240.0,240.0,232.05,236.1,53843
2000-10-04,HEROHONDA,860.0,869.0,835.1,846.55,10582
2000-10-04,HINDALC0,819.5,830.0,814.0,826.05,10871
2000-10-04,HINDLEVER,211.0,215.9,209.5,214.05,897660
2000-10-04,ICICIBANK,143.1,144.0,140.0,140.35,88046
2000-10-04,INFOSYSTCH,7300.0,7692.0,7300.0,7651.7,702495
2000-10-04,IOC,129.0,130.0,127.2,129.55,4872
2000-10-04,ITC,719.0,728.0,714.95,723.95,231468
2000-10-04,M&M,185.3,190.0,185.3,187.9,46754
2000-10-04,ONGC,106.25,108.5,105.25,107.05,5671
2000-10-04,RELIANCE,346.0,348.5,343.9,346.65,1814978
2000-10-04,SBIN,173.0,175.7,172.0,174.25,302823
2000-10-04,SESAGOA,45.15,45.25,44.1,45.15,2654
2000-10-04,SUNPHARMA,442.0,442.0,415.0,436.15,62813
2000-10-04,TELCO,83.0,85.95,82.2,84.3,378506
2000-10-04,TISCO,96.0,100.4,95.0,98.35,985792
2000-10-04,TITAN,52.7,53.9,51.25,53.25,2556
2000-10-04,UTIBANK,36.45,36.65,35.8,36.6,13355
2000-10-04,WIPRO,2610.0,2699.75,2601.0,2686.9,253344
2000-10-04,ZEETELE,441.2,455.0,432.0,451.6,7949464
2000-10-05,ASIANPAINT,225.0,226.0,223.05,223.15,2028
2000-10-05,BAJAUTOFIN,29.2,29.7,29.2,29.6,200
2000-10-05,BPCL,160.0,160.95,157.25,157.85,64723
2000-10-05,BRITANNIA,667.0,695.0,660.1,681.15,6164
2000-10-05,CIPLA,760.0,797.0,755.25,786.85,237609
2000-10-05,DRREDDY,1294.0,1342.0,1291.0,1311.2,146884
2000-10-05,EICHERMOT,22.65,22.95,22.55,22.9,1470
2000-10-05,GRASIM,212.0,212.5,206.4,206.95,53464
2000-10-05,HCLTECH,1112.0,1124.0,1075.0,1079.35,150266
2000-10-05,HDFC,442.75,443.0,438.0,439.0,18587
2000-10-05,HDFCBANK,236.0,237.5,232.05,234.65,53402
2000-10-05,HEROHONDA,836.7,859.0,836.7,850.95,6842
2000-10-05,HINDALC0,842.0,843.0,815.25,818.0,6425
2000-10-05,HINDLEVER,214.7,219.4,212.1,214.9,1895547
2000-10-05,ICICIBANK,142.0,144.9,120.0,122.7,218316
2000-10-05,INFOSYSTCH,7585.0,7725.0,7484.0,7517.05,646560
2000-10-05,IOC,131.7,131.7,128.05,128.75,6386
2000-10-05,ITC,726.9,742.2,720.55,723.7,552201
2000-10-05,M&M,187.5,188.75,177.3,179.55,140010
2000-10-05,ONGC,107.0,107.0,105.4,106.0,2271
2000-10-05,RELIANCE,345.15,347.3,338.7,340.15,1717130
2000-10-05,SBIN,174.65,175.2,171.5,172.05,275530
2000-10-05,SESAGOA,45.1,45.5,44.4,44.4,1200
2000-10-05,SUNPHARMA,444.0,468.5,439.1,450.95,120099
2000-10-05,TELCO,85.6,86.75,82.2,82.5,264010
2000-10-05,TISCO,98.6,100.3,97.0,97.25,489057
2000-10-05,TITAN,53.0,53.0,51.5,51.6,1753
2000-10-05,UTIBANK,36.5,36.9,36.0,36.1,12800
2000-10-05,WIPRO,2680.0,2749.8,2630.0,2643.9,439248
2000-10-05,ZEETELE,453.6,456.45,432.55,435.35,8037379
2000-10-06,ASIANPAINT,224.0,224.0,207.55,210.75,23631
2000-10-06,BAJAUTOFIN,28.9,30.0,28.9,30.0,300
2000-10-06,BPCL,151.0,156.85,150.0,150.95,182712
2000-10-06,BRITANNIA,685.0,695.0,676.6,685.85,8201
2000-10-06,CIPLA,774.1,824.9,762.6,817.25,461203
2000-10-06,DRREDDY,1316.0,1360.0,1302.0,1343.5,165944
2000-10-06,EICHERMOT,22.5,24.6,22.5,24.05,4276
2000-10-06,GRASIM,205.2,207.9,195.0,198.0,130940
2000-10-06,HCLTECH,1070.0,1084.25,1021.1,1031.5,312674
2000-10-06,HDFC,441.0,451.0,434.25,449.45,32817
2000-10-06,HDFCBANK,235.2,248.0,222.0,244.4,416598
2000-10-06,HEROHONDA,849.95,887.0,844.5,876.25,15244
2000-10-06,HINDALC0,813.0,819.0,800.0,807.8,28672
2000-10-06,HINDLEVER,214.5,216.75,213.0,213.85,843929
2000-10-06,ICICIBANK,118.05,118.05,106.1,111.5,503329
2000-10-06,INFOSYSTCH,7480.0,7574.8,7241.2,7534.15,1035061
2000-10-06,IOC,130.0,130.0,125.1,126.3,6509
2000-10-06,ITC,727.85,750.6,727.85,739.75,940795
2000-10-06,M&M,178.5,181.0,171.0,175.1,235244
2000-10-06,ONGC,105.0,106.25,103.5,104.5,5701
2000-10-06,RELIANCE,338.05,341.8,336.55,340.4,2084877
2000-10-06,SBIN,171.15,172.8,169.65,171.5,362996
2000-10-06,SESAGOA,44.25,44.5,42.6,43.95,2866
2000-10-06,SUNPHARMA,455.0,477.8,442.15,473.05,128235
2000-10-06,TELCO,82.9,82.9,79.75,80.75,322792
2000-10-06,TISCO,96.3,97.95,96.15,96.85,272734
2000-10-06,TITAN,52.0,53.0,51.15,52.4,2647
2000-10-06,UTIBANK,35.9,36.2,35.1,35.95,34905
2000-10-06,WIPRO,2625.25,2625.25,2531.0,2608.15,406209
2000-10-06,ZEETELE,432.0,439.65,421.5,437.05,10553289
2000-10-09,ASIANPAINT,212.5,215.75,210.0,213.15,3737
2000-10-09,BAJAUTOFIN,29.25,29.25,29.2,29.2,500
2000-10-09,BPCL,153.9,153.9,150.2,151.35,59832
2000-10-09,BRITANNIA,688.0,707.0,681.1,701.9,10892
2000-10-09,CIPLA,825.0,865.0,820.1,832.65,437438
2000-10-09,DRREDDY,1345.1,1364.0,1336.0,1346.0,91813
2000-10-09,EICHERMOT,23.55,24.6,23.0,24.0,9921
2000-10-09,GRASIM,199.0,199.25,174.05,176.5,280945
2000-10-09,HCLTECH,1027.0,1039.0,991.35,1011.45,237504
2000-10-09,HDFC,446.0,452.9,443.0,449.25,26358
2000-10-09,HDFCBANK,240.15,246.0,238.0,243.15,170268
2000-10-09,HEROHONDA,851.0,879.0,851.0,875.95,4210
2000-10-09,HINDALC0,765.0,817.0,765.0,813.25,29554
2000-10-09,HINDLEVER,214.5,215.45,204.55,206.0,1530071
2000-10-09,ICICIBANK,113.0,123.9,112.1,119.75,383398
2000-10-09,INFOSYSTCH,7500.0,7511.1,7351.0,7393.95,512762
2000-10-09,IOC,126.95,126.95,124.0,126.1,7692
2000-10-09,ITC,738.1,744.5,725.0,727.0,428225
2000-10-09,M&M,176.0,176.0,164.8,166.0,212460
2000-10-09,ONGC,105.0,105.25,104.0,104.2,2732
2000-10-09,RELIANCE,341.0,346.5,339.05,340.45,2465985
2000-10-09,SBIN,171.5,175.2,171.0,172.45,511669
2000-10-09,SESAGOA,43.05,43.6,43.05,43.05,887
2000-10-09,SUNPHARMA,472.0,477.0,455.25,462.15,77470
2000-10-09,TELCO,81.2,81.4,79.75,79.95,162028
2000-10-09,TISCO,96.1,97.0,95.6,95.95,207378
2000-10-09,TITAN,51.0,52.5,51.0,51.5,1504
2000-10-09,UTIBANK,36.0,36.5,35.15,35.25,16245
2000-10-09,WIPRO,2570.25,2614.85,2513.0,2527.95,320408
2000-10-09,ZEETELE,432.6,439.45,427.3,431.05,5577640
2000-10-10,ASIANPAINT,210.0,230.0,209.0,221.85,8990
2000-10-10,BAJAUTOFIN,29.5,29.95,29.5,29.95,1483
2000-10-10,BPCL,151.05,152.4,147.55,148.15,126095
2000-10-10,BRITANNIA,692.0,700.0,692.0,698.15,18649
2000-10-10,CIPLA,832.5,843.2,811.65,828.25,300739
2000-10-10,DRREDDY,1343.0,1384.0,1335.0,1348.5,159547
2000-10-10,EICHERMOT,24.0,24.4,23.05,23.7,4835
2000-10-10,GRASIM,178.5,184.8,175.5,178.9,181230
2000-10-10,HCLTECH,1012.9,1025.0,971.0,986.6,263192
2000-10-10,HDFC,448.0,458.75,448.0,455.95,31169
2000-10-10,HDFCBANK,238.0,244.9,235.5,239.05,159761
2000-10-10,HEROHONDA,871.9,920.0,871.9,915.3,16177
2000-10-10,HINDALC0,802.55,825.0,802.55,815.05,11934
2000-10-10,HINDLEVER,204.1,205.9,189.1,191.3,2794925
2000-10-10,ICICIBANK,120.0,123.5,107.0,109.5,241131
2000-10-10,INFOSYSTCH,7449.0,7539.0,7235.0,7340.85,961657
2000-10-10,IOC,124.3,125.65,123.05,124.2,11525
2000-10-10,ITC,729.85,733.0,716.1,720.1,385043
2000-10-10,M&M,165.5,167.95,159.05,161.9,214744
2000-10-10,ONGC,104.2,104.2,99.2,100.1,9039
2000-10-10,RELIANCE,341.05,341.5,333.4,335.2,2142703
2000-10-10,SBIN,173.1,174.15,171.0,172.0,381049
2000-10-10,SESAGOA,41.55,43.5,41.5,42.2,3780
2000-10-10,SUNPHARMA,460.0,465.45,445.0,448.75,48585
2000-10-10,TELCO,79.55,81.3,78.05,79.15,382765
2000-10-10,TISCO,95.25,97.0,91.75,92.25,758818
2000-10-10,TITAN,52.0,52.0,49.6,50.0,5580
2000-10-10,UTIBANK,37.0,37.0,34.55,34.75,25540
2000-10-10,WIPRO,2560.0,2564.8,2410.0,2437.7,421457
2000-10-10,ZEETELE,432.4,434.0,416.15,420.05,8465194
2000-10-11,ASIANPAINT,215.05,225.0,211.15,220.55,8113
2000-10-11,BAJAUTOFIN,28.45,29.35,28.25,29.2,3465
2000-10-11,BPCL,147.0,152.85,147.0,151.1,125313
2000-10-11,BRITANNIA,710.0,716.2,676.0,698.85,24049
2000-10-11,CIPLA,802.2,820.0,775.0,779.65,275574
2000-10-11,DRREDDY,1302.2,1338.0,1241.2,1312.2,111911
2000-10-11,EICHERMOT,25.2,25.2,23.1,23.5,2391
2000-10-11,GRASIM,171.1,178.95,171.0,172.5,131360
2000-10-11,HCLTECH,969.95,969.95,881.1,889.8,194777
2000-10-11,HDFC,450.0,455.0,440.05,448.6,27083
2000-10-11,HDFCBANK,235.9,239.0,229.25,236.65,152700
2000-10-11,HEROHONDA,900.0,901.0,870.0,886.75,10775
2000-10-11,HINDALC0,825.0,825.0,800.0,809.95,10645
2000-10-11,HINDLEVER,188.8,192.5,185.25,189.7,1718456
2000-10-11,ICICIBANK,110.0,117.5,110.0,115.0,123240
2000-10-11,INFOSYSTCH,7100.0,7149.0,6785.0,6814.45,1011487
2000-10-11,IOC,123.5,124.9,121.25,124.05,6606
2000-10-11,ITC,715.0,729.0,704.8,720.55,477048
2000-10-11,M&M,160.0,164.5,159.0,160.1,185489
2000-10-11,ONGC,101.8,102.9,100.25,100.95,9024
2000-10-11,RELIANCE,333.0,334.4,327.6,330.3,1941301
2000-10-11,SBIN,170.9,171.9,165.25,168.1,340834
2000-10-11,SESAGOA,42.0,42.95,41.55,42.7,1779
2000-10-11,SUNPHARMA,437.25,445.0,432.0,433.95,31414
2000-10-11,TELCO,79.0,79.95,77.1,77.85,237013
2000-10-11,TISCO,91.25,92.4,87.5,88.05,734616
2000-10-11,TITAN,50.05,52.0,50.0,50.6,3533
2000-10-11,UTIBANK,35.0,35.0,33.0,34.1,21860
2000-10-11,WIPRO,2355.0,2369.9,2251.05,2285.35,479440
2000-10-11,ZEETELE,412.85,416.45,399.1,406.5,10021147
2000-10-12,ASIANPAINT,219.0,223.0,216.0,221.3,4617
2000-10-12,BAJAUTOFIN,29.0,29.5,28.5,28.6,1075
2000-10-12,BPCL,150.5,152.0,149.3,151.75,33474
2000-10-12,BRITANNIA,692.0,710.0,691.5,706.45,16154
2000-10-12,CIPLA,771.0,795.0,764.0,787.5,161393
2000-10-12,DRREDDY,1310.0,1331.0,1301.5,1325.6,72473
2000-10-12,EICHERMOT,23.4,24.25,23.2,24.0,5556
2000-10-12,GRASIM,170.25,176.8,165.95,174.05,118147
2000-10-12,HCLTECH,856.0,957.8,856.0,947.9,273527
2000-10-12,HDFC,445.0,451.25,441.05,449.65,13790
2000-10-12,HDFCBANK,235.05,237.5,233.1,236.45,53532
2000-10-12,HEROHONDA,875.0,910.0,840.1,903.25,11662
2000-10-12,HINDALC0,802.0,810.75,790.25,808.55,40115
2000-10-12,HINDLEVER,188.45,194.1,187.05,192.5,1730751
2000-10-12,ICICIBANK,115.9,123.5,113.0,121.85,297191
2000-10-12,INFOSYSTCH,6790.0,6849.9,6556.0,6794.1,1089314
2000-10-12,IOC,122.0,123.0,121.0,122.55,10226
2000-10-12,ITC,715.55,752.4,715.05,745.8,901228
2000-10-12,M&M,160.0,162.9,158.0,160.8,151678
2000-10-12,ONGC,98.7,102.25,98.65,101.75,4302
2000-10-12,RELIANCE,327.5,334.5,322.55,327.35,4932887
2000-10-12,SBIN,166.6,169.9,166.55,168.3,336611
2000-10-12,SESAGOA,41.05,42.5,41.05,41.75,1575
2000-10-12,SUNPHARMA,430.5,439.3,420.05,434.8,35636
2000-10-12,TELCO,77.25,79.5,77.05,77.9,178572
2000-10-12,TISCO,87.1,88.9,86.5,87.05,591263
2000-10-12,TITAN,50.0,50.0,46.75,48.8,7854
2000-10-12,UTIBANK,34.25,34.25,33.0,33.35,22269
2000-10-12,WIPRO,2251.35,2370.0,2195.0,2327.55,537332
2000-10-12,ZEETELE,407.0,409.0,371.55,391.1,18344450
2000-10-13,ASIANPAINT,226.0,226.0,207.0,217.05,28397
2000-10-13,BAJAUTOFIN,28.55,29.1,28.5,29.0,650
2000-10-13,BPCL,150.0,153.0,149.5,150.05,81270
2000-10-13,BRITANNIA,700.0,763.0,697.25,747.1,40211
2000-10-13,CIPLA,781.0,790.0,767.25,782.25,180990
2000-10-13,DRREDDY,1316.1,1360.0,1281.0,1343.5,124679
2000-10-13,EICHERMOT,24.0,24.0,22.1,22.4,10074
2000-10-13,GRASIM,175.0,188.0,175.0,185.0,295936
2000-10-13,HCLTECH,931.4,931.4,875.0,903.55,209687
2000-10-13,HDFC,445.0,454.0,442.5,450.0,33442
2000-10-13,HDFCBANK,233.0,237.75,231.1,236.45,85865
2000-10-13,HEROHONDA,895.0,910.0,886.0,903.25,12769
2000-10-13,HINDALC0,800.0,809.9,791.0,802.45,22813
2000-10-13,HINDLEVER,190.05,190.8,184.0,185.0,3011644
2000-10-13,ICICIBANK,119.5,131.6,119.0,125.65,382689
2000-10-13,INFOSYSTCH,6720.0,6720.0,6480.05,6516.95,995508
2000-10-13,IOC,120.05,121.75,118.25,119.15,12874
2000-10-13,ITC,740.0,776.1,730.0,764.7,1398805
2000-10-13,M&M,158.0,159.4,153.3,154.5,173513
2000-10-13,ONGC,99.75,102.0,99.05,100.2,12918
2000-10-13,RELIANCE,325.25,325.25,305.1,318.3,3820168
2000-10-13,SBIN,167.15,168.5,165.1,165.55,287396
2000-10-13,SESAGOA,42.0,42.0,40.3,40.35,1770
2000-10-13,SUNPHARMA,430.05,435.5,418.0,424.45,49493
2000-10-13,TELCO,77.05,80.5,75.25,77.5,457614
2000-10-13,TISCO,86.0,92.2,85.05,89.75,1694229
2000-10-13,TITAN,48.0,49.0,48.0,48.15,5871
2000-10-13,UTIBANK,35.0,35.4,30.8,32.05,40688
2000-10-13,WIPRO,2301.0,2301.0,2151.05,2177.35,515359
2000-10-13,ZEETELE,385.0,385.0,330.0,357.25,13090455
2000-10-16,ASIANPAINT,225.5,230.0,215.05,225.9,13863
2000-10-16,BAJAUTOFIN,28.45,29.3,28.45,29.3,600
2000-10-16,BPCL,155.0,159.5,152.15,158.1,151327
2000-10-16,BRITANNIA,774.5,780.0,751.25,769.1,35198
2000-10-16,CIPLA,799.0,844.8,786.1,790.6,89980
2000-10-16,DRREDDY,1359.9,1410.0,1359.9,1368.8,67893
2000-10-16,EICHERMOT,22.6,23.2,22.6,22.7,4554
2000-10-16,GRASIM,194.0,194.0,175.0,175.2,202584
2000-10-16,HCLTECH,921.0,997.0,921.0,939.15,138977
2000-10-16,HDFC,453.9,469.9,427.0,450.85,73521
2000-10-16,HDFCBANK,241.0,244.5,230.6,236.85,167268
2000-10-16,HEROHONDA,924.9,960.0,924.9,944.4,29521
2000-10-16,HINDALC0,810.0,825.0,800.0,806.45,26308
2000-10-16,HINDLEVER,189.0,193.0,171.55,172.9,3933311
2000-10-16,ICICIBANK,130.0,135.0,127.2,128.05,126114
2000-10-16,INFOSYSTCH,6559.0,7038.3,6470.0,6521.35,968899
2000-10-16,IOC,121.9,123.0,118.3,120.8,20218
2000-10-16,ITC,765.0,801.65,765.0,790.1,1157536
2000-10-16,M&M,160.9,166.5,151.0,153.2,178580
2000-10-16,ONGC,101.0,102.9,100.0,100.1,10829
2000-10-16,RELIANCE,321.0,334.4,305.25,310.3,4859355
2000-10-16,SBIN,169.5,172.9,165.2,166.2,309388
2000-10-16,SESAGOA,41.55,41.55,40.5,40.9,2630
2000-10-16,SUNPHARMA,439.0,470.0,434.0,454.25,74859
2000-10-16,TELCO,77.45,79.9,76.0,76.6,227007
2000-10-16,TISCO,91.7,94.0,88.15,89.5,1073434
2000-10-16,TITAN,48.05,51.0,48.05,49.6,5509
2000-10-16,UTIBANK,33.9,34.65,33.3,34.65,82555
2000-10-16,WIPRO,2220.0,2351.55,2200.0,2215.05,377023
2000-10-16,ZEETELE,364.0,385.85,358.1,360.05,12695941
2000-10-17,ASIANPAINT,224.9,239.85,212.0,228.65,33319
2000-10-17,BAJAUTOFIN,28.85,29.0,28.75,28.75,1000
